fas_id,course_code,course_title,department,professor,semester,year,term,rating,rating_fas_mean,materials_rating,assignments_rating,feedback_rating,section_rating,instructor_rating,lectures_effective,instructor_accessible,generates_enthusiasm,facilitates_discussion,recommendation_rating,hours_per_week,num_students
159651,MCB 99B,Laboratory Research for Honors Thesis 001,MCB,Mao,2025Spring,2025,Spring,4.64,4.26,4.33,4.4,3.78,5.0,4.55,4.6,4.75,4.88,4.5,4.36,17.17,30
159653,RUSS BB,Intermediate Russian II 001,RUSS,Mironava,2023Spring,2023,Spring,4.8,4.22,3.6,4.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,4.8,8.0,7
159653,RUSS BB,Intermediate Russian II 001,RUSS,Clancy,2023Spring,2023,Spring,4.8,4.22,3.6,4.0,5.0,4.8,0,0,0,0,0,4.8,8.0,7
159653,RUSS BB,Intermediate Russian II 001,RUSS,Clancy,2025Spring,2025,Spring,4.88,4.26,4.75,4.63,4.75,5.0,0,0,0,0,0,4.88,8.63,11
159653,RUSS BB,Intermediate Russian II 001,RUSS,Mironava,2025Spring,2025,Spring,4.88,4.26,4.75,4.63,4.75,5.0,5.0,5.0,5.0,5.0,5.0,4.88,8.63,11
159655,MCB 125,Molecular Basis of Behavior 001,MCB,Dulac,2023Spring,2023,Spring,4.14,4.22,4.06,4.13,4.09,4.43,4.46,4.18,4.58,4.42,4.21,4.2,6.52,115
159657,HIST 1931,"Slavery, Disease, and Race: Brazil in the Atlantic World 01",HIST,Chalhoub,2024Spring,2024,Spring,4.2,4.25,4.2,4.2,4.2,5.0,4.2,4.2,5.0,4.2,4.2,4.2,6.0,10
159683,HAA 192M,The History of African Art 001,HAA,Blier,2023Fall,2023,Fall,4.0,4.21,3.75,3.5,4.33,5.0,4.0,3.75,3.5,4.25,4.0,3.0,4.0,12
159688,PHIL 192,Buddhist Philosophy 001,PHIL,Patil,2024Spring,2024,Spring,4.63,4.25,4.25,4.43,4.33,4.67,4.75,4.75,4.63,5.0,4.75,4.38,5.13,23
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Nagy,2022Fall,2022,Fall,4.9,4.2,4.39,4.71,4.61,4.45,5.0,4.96,4.96,4.89,4.88,4.77,15.74,34
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,McKinley,2022Fall,2022,Fall,4.9,4.2,4.39,4.71,4.61,4.45,4.89,4.74,4.74,4.96,5.0,4.77,15.74,34
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,de_Bivort,2022Fall,2022,Fall,4.9,4.2,4.39,4.71,4.61,4.45,4.87,4.74,4.78,4.74,4.58,4.77,15.74,34
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Desai,2022Fall,2022,Fall,4.9,4.2,4.39,4.71,4.61,4.45,4.48,4.2,4.48,4.88,4.21,4.77,15.74,34
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,de_Bivort,2023Fall,2023,Fall,4.41,4.21,4.08,4.03,3.61,4.0,4.52,4.32,4.64,4.32,4.35,4.13,15.78,40
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Hekstra,2023Fall,2023,Fall,4.41,4.21,4.08,4.03,3.61,4.0,4.25,3.82,4.48,3.96,4.42,4.13,15.78,40
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,McKinley,2023Fall,2023,Fall,4.41,4.21,4.08,4.03,3.61,4.0,4.9,4.9,4.7,4.9,4.85,4.13,15.78,40
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Nagy,2023Fall,2023,Fall,4.41,4.21,4.08,4.03,3.61,4.0,5.0,5.0,4.91,4.91,4.97,4.13,15.78,40
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Murray,2023Fall,2023,Fall,4.41,4.21,4.08,4.03,3.61,4.0,4.65,4.4,4.17,4.77,4.44,4.13,15.78,40
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,de_Bivort,2024Fall,2024,Fall,4.68,4.24,4.38,4.14,3.95,4.19,4.25,4.15,4.06,4.1,4.27,4.57,14.47,42
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,McKinley,2024Fall,2024,Fall,4.68,4.24,4.38,4.14,3.95,4.19,4.89,4.93,4.62,4.96,5.0,4.57,14.47,42
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Murray,2024Fall,2024,Fall,4.68,4.24,4.38,4.14,3.95,4.19,4.64,4.28,4.0,4.88,4.6,4.57,14.47,42
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Hekstra,2024Fall,2024,Fall,4.68,4.24,4.38,4.14,3.95,4.19,4.64,4.27,4.4,4.36,4.59,4.57,14.47,42
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Desai,2024Fall,2024,Fall,4.68,4.24,4.38,4.14,3.95,4.19,4.36,4.36,3.8,4.5,4.19,4.57,14.47,42
159706,LIFESCI 50A,Integrated Science 001,LIFESCI,Nagy,2024Fall,2024,Fall,4.68,4.24,4.38,4.14,3.95,4.19,5.0,5.0,4.91,4.94,4.9,4.57,14.47,42
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Desai,2023Spring,2023,Spring,4.67,4.22,4.41,4.0,3.45,4.13,4.59,4.55,4.32,4.81,4.29,4.67,12.33,34
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,de_Bivort,2023Spring,2023,Spring,4.67,4.22,4.41,4.0,3.45,4.13,4.86,4.76,4.86,4.81,4.71,4.67,12.33,34
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,McKinley,2023Spring,2023,Spring,4.67,4.22,4.41,4.0,3.45,4.13,5.0,4.88,4.88,4.88,5.0,4.67,12.33,34
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Nagy,2023Spring,2023,Spring,4.67,4.22,4.41,4.0,3.45,4.13,4.96,4.92,4.96,4.83,4.89,4.67,12.33,34
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Weisman,2023Spring,2023,Spring,4.67,4.22,4.41,4.0,3.45,4.13,4.67,4.52,4.9,4.71,4.94,4.67,12.33,34
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Murray,2023Spring,2023,Spring,4.67,4.22,4.41,4.0,3.45,4.13,0,0,0,0,0,4.67,12.33,34
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,McKinley,2024Spring,2024,Spring,4.57,4.25,4.39,4.18,4.11,4.04,4.4,4.4,4.6,4.4,4.25,4.25,12.3,35
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Weisman,2024Spring,2024,Spring,4.57,4.25,4.39,4.18,4.11,4.04,5.0,4.95,4.8,5.0,5.0,4.25,12.3,35
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Nagy,2024Spring,2024,Spring,4.57,4.25,4.39,4.18,4.11,4.04,5.0,5.0,4.95,4.95,4.95,4.25,12.3,35
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Murray,2024Spring,2024,Spring,4.57,4.25,4.39,4.18,4.11,4.04,4.63,4.42,4.32,4.83,4.71,4.25,12.3,35
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,de_Bivort,2024Spring,2024,Spring,4.57,4.25,4.39,4.18,4.11,4.04,4.33,4.2,4.27,4.6,4.57,4.25,12.3,35
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Gozzi,2024Spring,2024,Spring,4.57,4.25,4.39,4.18,4.11,4.04,4.75,4.63,4.53,4.65,4.63,4.25,12.3,35
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Hekstra,2024Spring,2024,Spring,4.57,4.25,4.39,4.18,4.11,4.04,4.5,4.33,4.67,4.67,5.0,4.25,12.3,35
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Murray,2025Spring,2025,Spring,4.3,4.26,4.04,3.76,3.72,3.64,4.82,4.41,4.47,4.88,4.67,4.22,13.52,41
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,de_Bivort,2025Spring,2025,Spring,4.3,4.26,4.04,3.76,3.72,3.64,4.06,3.94,4.18,3.94,3.67,4.22,13.52,41
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Desai,2025Spring,2025,Spring,4.3,4.26,4.04,3.76,3.72,3.64,4.76,4.53,4.13,4.65,4.57,4.22,13.52,41
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Weisman,2025Spring,2025,Spring,4.3,4.26,4.04,3.76,3.72,3.64,4.86,4.82,4.73,4.82,4.72,4.22,13.52,41
159707,LIFESCI 50B,Integrated Science 001,LIFESCI,Nagy,2025Spring,2025,Spring,4.3,4.26,4.04,3.76,3.72,3.64,4.85,4.75,4.95,4.8,4.78,4.22,13.52,41
159715,SCAND 55,One Hundred Years of Scandinavian Cinema 1,SCAND,Broome,2023Spring,2023,Spring,5.0,4.22,5.0,3.75,4.5,0,5.0,5.0,4.75,5.0,5.0,4.75,2.0,5
159715,SCAND 55,One Hundred Years of Scandinavian Cinema 1,SCAND,Broome,2024Spring,2024,Spring,4.73,4.25,4.55,4.45,4.27,4.91,4.91,4.82,4.91,4.91,5.0,4.82,2.0,21
159715,SCAND 55,One Hundred Years of Scandinavian Cinema 1,SCAND,Broome,2025Spring,2025,Spring,4.5,4.26,4.9,4.5,4.1,4.71,4.7,4.67,4.7,4.8,4.9,4.5,2.44,14
159732,CPB 99B,Laboratory Research for Honors Thesis 001,CPB,Brewster,2023Spring,2023,Spring,4.07,4.22,3.9,3.88,3.91,4.33,4.4,4.25,4.2,4.4,4.2,3.77,20.8,21
159732,CPB 99B,Laboratory Research for Honors Thesis 001,CPB,Mao,2023Spring,2023,Spring,4.07,4.22,3.9,3.88,3.91,4.33,4.4,3.83,4.0,4.17,4.0,3.77,20.8,21
159732,CPB 99B,Laboratory Research for Honors Thesis 001,CPB,Brewster,2024Spring,2024,Spring,3.5,4.25,3.67,3.0,3.0,0,4.33,3.67,4.67,4.5,3.0,3.67,18.0,8
159732,CPB 99B,Laboratory Research for Honors Thesis 001,CPB,Mao,2024Spring,2024,Spring,3.5,4.25,3.67,3.0,3.0,0,4.4,3.5,4.0,3.67,0,3.67,18.0,8
159732,CPB 99B,Laboratory Research for Honors Thesis 001,CPB,Brewster,2025Spring,2025,Spring,4.57,4.26,4.75,4.4,4.29,4.0,5.0,5.0,5.0,0,0,4.57,21.43,10
159732,CPB 99B,Laboratory Research for Honors Thesis 001,CPB,Mao,2025Spring,2025,Spring,4.57,4.26,4.75,4.4,4.29,4.0,4.86,4.8,4.86,4.83,5.0,4.57,21.43,10
159736,FYSEMR 31D,Nietzsche 01,FYSEMR,Risse,2023Fall,2023,Fall,3.43,4.21,3.86,4.43,4.17,4.0,4.43,3.83,4.33,4.29,4.0,3.29,2.83,12
159754,PHIL 279,Topics in Political Philosophy 001,PHIL,Schouten,2023Fall,2023,Fall,4.86,4.21,4.86,5.0,5.0,5.0,5.0,4.86,5.0,4.71,5.0,4.86,5.57,13
159754,PHIL 279,Topics in Political Philosophy 001,PHIL,Stanczyk,2025Spring,2025,Spring,4.78,4.26,4.89,4.78,4.88,5.0,4.78,5.0,4.67,5.0,4.78,4.78,4.86,13
159763,MATH 157,Mathematics in the World 001,MATH,Harris,2023Spring,2023,Spring,4.0,4.22,3.9,3.64,4.14,3.29,3.5,5.0,3.67,5.0,5.0,3.91,8.48,38
159763,MATH 157,Mathematics in the World 001,MATH,Harris,2024Spring,2024,Spring,4.27,4.25,4.14,4.2,3.93,4.0,5.0,0,0,0,0,4.19,7.94,25
159763,MATH 157,Mathematics in the World 001,MATH,Conner,2025Spring,2025,Spring,4.25,4.26,4.05,4.09,2.82,4.0,4.38,4.09,4.22,4.36,4.56,4.09,7.26,35
159779,SOCIOL 1023,Political Sociology 001,SOCIOL,Mandic,2025Spring,2025,Spring,4.73,4.26,4.36,4.36,4.74,4.95,4.9,4.86,4.53,4.9,4.72,4.77,5.64,31
159793,HIST-LIT 90BR,Work and Labor Across the Americas 001,HIST-LIT,Hogan,2024Fall,2024,Fall,4.78,4.24,4.56,4.44,4.44,5.0,4.89,4.63,4.78,4.67,4.67,4.56,6.0,11
159800,ASTRON 99B,Senior Thesis in Astrophysics 001,ASTRON,Shapiro,2023Spring,2023,Spring,4.0,4.22,1.0,1.0,4.0,0,3.67,0,4.83,4.33,4.0,4.0,15.83,7
159800,ASTRON 99B,Senior Thesis in Astrophysics 001,ASTRON,Hernquist,2025Spring,2025,Spring,4.71,4.26,5.0,4.5,4.67,5.0,4.71,4.33,4.86,4.71,4.43,4.86,10.71,9
159802,STAT 213,Statistical Inference II 001,STAT,Sur,2023Spring,2023,Spring,4.23,4.22,4.42,4.08,4.27,4.89,4.54,4.38,4.42,4.54,4.83,4.17,13.45,14
159802,STAT 213,Statistical Inference II 001,STAT,Sur,2024Spring,2024,Spring,4.7,4.25,4.8,4.0,4.44,4.38,4.8,4.9,4.44,4.7,4.89,4.5,12.13,14
159802,STAT 213,Statistical Inference II 001,STAT,Sur,2025Spring,2025,Spring,4.4,4.26,4.27,3.93,3.73,4.0,4.62,4.46,4.38,4.46,4.54,4.33,12.67,19
159805,GERMAN 10B,Beginning German 1,GERMAN,Parkes,2023Spring,2023,Spring,4.83,4.22,4.67,4.5,5.0,4.89,0,0,0,0,0,4.58,4.82,14
159805,GERMAN 10B,Beginning German 1,GERMAN,Pirozhenko,2024Spring,2024,Spring,4.38,4.25,4.5,4.0,4.75,4.8,0,0,0,0,0,4.25,9.25,13
159805,GERMAN 10B,Beginning German 2,GERMAN,Parkes,2025Spring,2025,Spring,4.22,4.26,4.44,4.13,4.5,4.5,0,0,0,0,0,4.11,9.88,13
159809,GENED 1121,Economic Justice 001,GENED,Risse,2023Spring,2023,Spring,3.81,4.22,4.11,3.77,3.3,3.14,4.3,4.34,4.36,4.18,4.19,3.63,4.36,88
159811,GOV 3004B,Research Workshop in American Politics 001,GOV,Lee,2023Spring,2023,Spring,4.8,4.22,5.0,5.0,4.75,5.0,4.67,5.0,5.0,4.5,4.5,4.8,1.5,16
159811,GOV 3004B,Research Workshop in American Politics 001,GOV,Hochschild,2023Spring,2023,Spring,4.8,4.22,5.0,5.0,4.75,5.0,4.8,5.0,5.0,5.0,4.75,4.8,1.5,16
159811,GOV 3004B,Research Workshop in American Politics 001,GOV,Ansolabehere,2024Spring,2024,Spring,4.67,4.25,5.0,5.0,4.67,5.0,4.0,5.0,3.5,5.0,4.5,4.33,2.0,21
159811,GOV 3004B,Research Workshop in American Politics 001,GOV,Ternullo,2024Spring,2024,Spring,4.67,4.25,5.0,5.0,4.67,5.0,4.33,4.5,4.33,5.0,5.0,4.33,2.0,21
159813,GOV 3005B,Research Workshop in International Relations 001,GOV,Tingley,2023Spring,2023,Spring,5.0,4.22,5.0,5.0,5.0,5.0,5.0,0,0,4.0,5.0,4.0,0.0,16
159813,GOV 3005B,Research Workshop in International Relations 001,GOV,Mikulaschek,2023Spring,2023,Spring,5.0,4.22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,16
159813,GOV 3005B,Research Workshop in International Relations 001,GOV,Mikulaschek,2024Spring,2024,Spring,4.67,4.25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,16
159813,GOV 3005B,Research Workshop in International Relations 001,GOV,Davis,2024Spring,2024,Spring,4.67,4.25,5.0,5.0,5.0,5.0,5.0,0,0,5.0,5.0,5.0,0,16
159814,GOV 3006B,Research Workshop in Comparative Politics 001,GOV,Raffler,2023Spring,2023,Spring,4.33,4.22,4.5,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,4.0,0,21
159814,GOV 3006B,Research Workshop in Comparative Politics 001,GOV,Iversen,2023Spring,2023,Spring,4.33,4.22,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,21
159814,GOV 3006B,Research Workshop in Comparative Politics 001,GOV,Holland,2025Spring,2025,Spring,5.0,4.26,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,0,26
159814,GOV 3006B,Research Workshop in Comparative Politics 001,GOV,Allie,2025Spring,2025,Spring,5.0,4.26,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,0,26
159829,SWAHILI AB,Elementary Swahili 001,SWAHILI,Mugane,2025Spring,2025,Spring,4.43,4.26,4.29,4.14,4.29,4.2,0,0,0,0,0,4.17,4.33,11
159830,FRSEMR 21R,"The Evolutionary Transition From Dinosaurs To Birds: Fossils, Genomes and Behavior 001",FRSEMR,Edwards,2023Spring,2023,Spring,4.14,4.22,3.86,3.71,4.14,5.0,4.29,4.0,4.17,4.29,4.14,3.71,3.71,8
159836,FRSEMR 33C,"Borges, García Márquez, Bolaño and Other Classics of Modern Latin American Fiction and Poetry 001",FYSEMR,Siskind,2022Fall,2022,Fall,4.36,4.2,4.73,4.64,4.6,4.5,4.55,4.4,4.55,4.82,4.27,4.36,4.09,11
159836,FYSEMR 33C,"Borges, García Márquez, Bolaño and Other Classics of Modern Latin American Fiction and Poetry 001",FYSEMR,Siskind,2023Fall,2023,Fall,4.14,4.21,4.43,4.14,4.43,3.33,4.14,4.0,4.0,4.57,4.14,4.43,3.14,10
159836,FYSEMR 33C,"Borges, García Márquez, Bolaño and Other Classics of Modern Latin American Fiction and Poetry 001",FYSEMR,Siskind,2025Spring,2025,Spring,5.0,4.26,5.0,5.0,5.0,5.0,4.75,4.75,5.0,4.75,4.25,4.5,5.25,6
159837,FRSEMR 41R,Media in American Politics 001,FRSEMR,Baum,2022Fall,2022,Fall,3.89,4.2,3.89,4.67,4.44,5.0,4.11,3.78,4.33,3.89,4.25,3.78,3.11,10
159840,MODGRK AA,Elementary Modern Greek 001,MODGRK,Dourou,2022Fall,2022,Fall,5.0,4.2,4.6,5.0,4.75,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.8,7
159840,MODGRK AA,Elementary Modern Greek 001,MODGRK,Dourou,2023Fall,2023,Fall,5.0,4.21,4.75,4.89,4.89,5.0,5.0,4.89,5.0,5.0,4.89,5.0,2.78,11
159841,MODGRK AB,Elementary Modern Greek 001,MODGRK,Dourou,2023Spring,2023,Spring,5.0,4.22,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.25,8
159841,MODGRK AB,Elementary Modern Greek 001,MODGRK,Dourou,2024Spring,2024,Spring,5.0,4.25,4.71,5.0,4.86,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.67,9
159843,MODGRK BB,Intermediate Modern Greek: Culture and Civilization 001,MODGRK,Dourou,2023Spring,2023,Spring,4.8,4.22,4.6,5.0,5.0,5.0,4.6,4.6,5.0,4.8,4.8,5.0,1.8,5
159860,AFVS 50B,Introduction to Non Fiction Filmmaking 1,AFVS,Moss,2023Spring,2023,Spring,5.0,4.22,5.0,5.0,4.63,5.0,5.0,5.0,4.88,5.0,4.88,4.75,14.75,10
159860,AFVS 50B,Introduction to Non Fiction Filmmaking 1,AFVS,Moss,2024Spring,2024,Spring,5.0,4.25,5.0,5.0,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,7
159860,AFVS 50B,Introduction to Nonfiction Filmmaking 1,AFVS,Pimenta,2025Spring,2025,Spring,5.0,4.26,4.83,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.71,15.83,9
159868,TURKISH AB,Elementary Modern Turkish II 001,TURKISH,Demir,2025Spring,2025,Spring,5.0,4.26,4.8,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.4,7
159869,TWI AB,Elementary Twi 001,TWI,Akutey-Baffoe,2023Spring,2023,Spring,4.25,4.22,4.25,4.5,4.0,4.0,4.5,4.75,4.5,4.75,4.75,4.25,2.75,8
159872,YORUBA AB,Elementary Yoruba 001,YORUBA,Ehineni,2023Spring,2023,Spring,3.8,4.22,3.8,4.2,4.4,2.0,3.8,3.8,4.2,4.2,4.2,4.0,2.2,9
159872,YORUBA AB,Elementary Yoruba 001,YORUBA,Ehineni,2025Spring,2025,Spring,4.8,4.26,4.7,4.75,5.0,5.0,5.0,5.0,5.0,5.0,4.89,4.89,3.3,26
159876,ARABIC AB,Elementary Arabic II 003,ARABIC,Malhas,2023Spring,2023,Spring,4.67,4.22,4.0,4.2,5.0,5.0,5.0,5.0,5.0,4.8,5.0,4.6,8.4,8
159876,ARABIC AB,Elementary Arabic II 001,ARABIC,Cozzens,2023Spring,2023,Spring,4.33,4.22,3.83,3.67,4.5,5.0,4.5,4.5,4.33,4.67,5.0,4.33,8.5,6
159876,ARABIC AB,Elementary Arabic II 001,ARABIC,Malhas,2024Spring,2024,Spring,4.2,4.25,4.0,3.6,4.2,4.8,4.6,4.5,4.4,4.6,4.5,4.2,9.2,11
159876,ARABIC AB,Elementary Arabic II 003,ARABIC,Cozzens,2024Spring,2024,Spring,4.64,4.25,4.36,4.36,4.6,4.4,4.82,4.82,4.73,4.91,5.0,4.7,7.18,13
159876,ARABIC AB,Elementary Arabic II 001,ARABIC,Uthman,2024Fall,2024,Fall,4.86,4.24,4.29,4.43,4.29,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.14,8
159876,ARABIC AB,Elementary Arabic II 002,ARABIC,Malhas,2025Spring,2025,Spring,4.56,4.26,3.78,3.56,4.11,4.83,4.89,4.78,4.78,4.89,4.78,4.56,11.89,14
159876,ARABIC AB,Elementary Arabic II 003,ARABIC,Cozzens,2025Spring,2025,Spring,4.0,4.26,4.6,4.0,4.5,4.25,4.2,4.6,4.2,4.4,4.8,4.0,9.4,5
159876,ARABIC AB,Elementary Arabic II 001,ARABIC,Madi,2025Spring,2025,Spring,5.0,4.26,4.67,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,10.83,9
159887,WOMGEN 1225,"Leaning In, Hooking Up: Visions of Feminism and Femininity in the 21st Century 001",WOMGEN,Thompson,2023Spring,2023,Spring,4.68,4.22,4.82,4.56,4.62,4.8,4.54,4.64,4.44,4.72,4.66,4.57,4.36,63
159887,WOMGEN 1225,"Leaning In, Hooking Up: Visions of Feminism and Femininity in the 21st Century 001",WOMGEN,Thompson,2024Spring,2024,Spring,4.53,4.25,4.71,4.21,4.5,4.79,4.73,4.88,4.68,4.92,4.88,4.56,4.61,38
159887,WOMGEN 1225,"Leaning In, Hooking Up: Visions of Feminism and Femininity in the 21st Century 001",WOMGEN,Thompson,2025Spring,2025,Spring,4.76,4.26,4.82,4.5,4.44,4.75,4.93,4.93,4.93,5.0,4.92,4.69,5.0,21
159901,SOCIOL 1146,Sociology of Health and Medicine 001,SOCIOL,Showalter,2024Fall,2024,Fall,4.93,4.24,4.87,4.64,4.53,4.8,4.92,4.92,4.92,4.92,4.92,4.87,4.93,22
159926,SOCIOL 1133,"War, Revolution, and Mafias: in Theory, in Film, and in Reality 001",SOCIOL,Mandic,2023Fall,2023,Fall,4.22,4.21,4.44,4.22,4.0,4.0,4.5,4.43,4.33,4.67,4.44,3.89,4.75,14
159938,SPANSH 59H,Spanish for Latino Students II: Connecting with Communities 001,SPANSH,Parra,2023Spring,2023,Spring,4.93,4.22,4.86,4.64,4.86,4.71,0,0,0,0,0,5.0,3.64,17
159938,SPANSH 59H,Spanish for Latino Students II: Connecting with Communities 001,SPANSH,Parra,2024Spring,2024,Spring,4.67,4.25,4.67,4.63,4.78,4.8,0,0,0,0,0,4.78,4.33,15
159938,SPANSH 59H,Spanish for Latino Students II: Connecting with Communities 001,SPANSH,Parra,2025Spring,2025,Spring,4.89,4.26,4.78,4.44,4.78,5.0,0,0,0,0,0,4.67,4.78,14
159968,GOV 3007B,Research Workshop in Political Economy 001,GOV,Malik,2023Spring,2023,Spring,5.0,4.22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.67,0,18
159968,GOV 3007B,Research Workshop in Political Economy 001,GOV,Raffler,2024Spring,2024,Spring,4.8,4.25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,1.25,21
159968,GOV 3007B,Research Workshop in Political Economy 001,GOV,Frieden,2024Spring,2024,Spring,4.8,4.25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,1.25,21
159970,GOV 3009B,Research Workshop in Applied Statistics 001,GOV,Blackwell,2023Spring,2023,Spring,5.0,4.22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,2.0,10
159970,GOV 3009B,Research Workshop in Applied Statistics 001,GOV,Imai,2023Spring,2023,Spring,5.0,4.22,5.0,5.0,5.0,5.0,4.5,5.0,5.0,4.0,4.5,4.75,2.0,10
159970,GOV 3009B,Research Workshop in Applied Statistics 001,GOV,Blackwell,2024Spring,2024,Spring,3.5,4.25,5.0,5.0,5.0,5.0,0,0,0,0,0,4.0,0,12
159970,GOV 3009B,Research Workshop in Applied Statistics 001,GOV,Liu,2024Spring,2024,Spring,3.5,4.25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,12
159970,GOV 3009B,Research Workshop in Applied Statistics 001,GOV,Imai,2024Spring,2024,Spring,3.5,4.25,5.0,5.0,5.0,5.0,0,0,0,0,0,4.0,0,12
159972,HAA 99B,Tutorial - Senior Year 001,HAA,Pereda,2023Spring,2023,Spring,4.0,4.22,3.0,3.0,4.25,3.0,4.6,4.67,4.25,4.5,4.67,3.33,9.33,14
159972,HAA 99B,Tutorial - Senior Year 001,HAA,Lambert-Beatty,2024Spring,2024,Spring,4.14,4.25,5.0,5.0,4.0,3.0,3.86,3.75,4.4,4.6,4.6,4.67,10.33,10
159972,HAA 99B,Tutorial - Senior Year 001,HAA,Lambert-Beatty,2025Spring,2025,Spring,4.75,4.26,5.0,5.0,4.75,5.0,5.0,5.0,5.0,5.0,5.0,4.67,12.0,9
159973,HIND-URD 101B,Introductory Hindi-Urdu 001,HIND-URD,Delacy,2023Spring,2023,Spring,4.88,4.22,4.88,4.94,4.88,5.0,4.94,4.94,4.81,4.94,4.94,4.69,4.27,22
159973,HIND-URD 101B,Introductory Hindi-Urdu 002,HIND-URD,Kovacs,2023Spring,2023,Spring,4.4,4.22,4.4,4.4,4.2,5.0,4.6,4.4,4.25,3.8,4.6,4.0,5.2,7
159973,HIND-URD 101B,Introductory Hindi-Urdu 001,HIND-URD,Patil,2024Spring,2024,Spring,4.71,4.25,4.57,4.5,4.79,4.64,4.0,0,0,0,0,4.71,5.54,19
159973,HIND-URD 101B,Introductory Hindi-Urdu 002,HIND-URD,Kovacs,2024Spring,2024,Spring,3.47,4.25,3.71,2.93,3.57,4.29,3.15,3.38,3.38,2.54,3.38,3.43,5.86,17
159973,HIND-URD 101B,Introductory Hindi-Urdu 001,HIND-URD,Delacy,2024Spring,2024,Spring,4.71,4.25,4.57,4.5,4.79,4.64,5.0,4.79,5.0,5.0,5.0,4.71,5.54,19
159973,HIND-URD 101B,Introductory Hindi-Urdu 002,HIND-URD,Kovacs,2025Spring,2025,Spring,5.0,4.26,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,8
159973,HIND-URD 101B,Introductory Hindi-Urdu 001,HIND-URD,Delacy,2025Spring,2025,Spring,5.0,4.26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.17,10
159974,HIND-URD 102B,Intermediate Hindi-Urdu 001,HIND-URD,Delacy,2025Spring,2025,Spring,4.6,4.26,4.6,4.6,4.8,4.6,4.7,4.7,4.8,5.0,4.8,4.4,6.2,12
159975,HIST 99B,Senior Thesis Tutorial 001,HIST,Heelan,2023Spring,2023,Spring,4.5,4.22,4.5,4.4,4.13,4.29,4.8,4.73,4.73,4.73,4.79,4.62,12.08,28
159975,HIST 99B,Senior Thesis Tutorial 001,HIST,Heelan,2024Spring,2024,Spring,4.71,4.25,4.69,4.75,4.73,5.0,4.93,4.77,4.86,4.92,4.85,4.54,14.5,28
